ASIN,iSKU,BOM ID,BOM Class,Component Type,Quantity (unit/kg/Liter),Material Unit Price,Per FG price,Status,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,BTL-2oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.18,0.17866,Hibernated,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.11829,0.26,0.03125,Hibernated,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,RM-Polysorbate-20,Raw Material,Ingredient,0.03,13.2,0.396,Hibernated,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Hibernated,
B08QD34975,TA-Toilet-Spray-Summer-Breeze-2oz,RM-TA-JASMINE-VANILLA-NAT-FRAGRANCE-OIL-TMP,Raw Material,Turnkey FG,0.03,13.72,0.41165,Hibernated,
B08G1WL2HN,TA-Ttree-Trvl-Spry-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B08G1WL2HN,TA-Ttree-Trvl-Spry-2oz,RM-ISO-ALCOHOL-70,Raw Material,Ingredient,0.059,2.6,0.15316,Hibernated,
B08G1WL2HN,TA-Ttree-Trvl-Spry-2oz,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,73.48,0.07348,Hibernated,
B08G1WL2HN,TA-Ttree-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Tea-Tree-Colored,Packaging,Label,1,,,Hibernated,
B08G1WL2HN,TA-Ttree-Trvl-Spry-2oz,SPRAY-MIST-20-410-White,Packaging,Top Cover,1,0.06,0.06,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,BTL-TA-8oz-B311AM,Packaging,Container/Pouch,1,0.29,0.29,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,LABL-5.75x5.125-Hydrating-Body-Lotion-Wrap,Packaging,Label,1,,,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,M1005CL-Dome-Shrink-Band 77X185,Packaging,Safety Shrink Band,1,0.09,0.09324,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,S-11802-Shrink-Tube,Packaging,Safety Shrink Band,1,,,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,PUMP-TA-8oz-DP42,Packaging,Top Cover,1,,,Hibernated,
B07HHBQFQK,TA-Ultra-Hydrating-Body-Lotion-8oz,TA-Ultra-Hydrating-Body-Lotion,Raw Material,Turnkey FG,1,,,Hibernated,
B081NYVSLP,TA-Vitamin-C-Hyaluronic-Acid-Serum-1oz,CLEARECOBAG-4X5,Packaging,Eco Bags,1,0.07,0.06937,Hibernated,
B081NYVSLP,TA-Vitamin-C-Hyaluronic-Acid-Serum-1oz,TA-Vitamin-C-Enhanced-Serum,Raw Material,Turnkey FG,1,,,Hibernated,
B01M3PCVIH,TA-Weekly-Hair-Repair-Treatment-4oz,JAR-TA-4oz-J048A,Packaging,container/Pouch,1,,,Hibernated,
B01M3PCVIH,TA-Weekly-Hair-Repair-Treatment-4oz,M172-Shrink-Band-118x70,Packaging,Safety Shrink Band,1,0.01,0.01,Hibernated,
B01M3PCVIH,TA-Weekly-Hair-Repair-Treatment-4oz,LID-TA-4oz-L240B-TA-Weekly-Hair-Repair-Treatment-Pre-Labeled,Packaging,Top Cover,1,,,Hibernated,
B01M3PCVIH,TA-Weekly-Hair-Repair-Treatment-4oz,TA-Weekly-Hair-Repair-Treatment,Raw Material,Turnkey FG,1,,,Hibernated,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.24,0.24,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.07,0.26,0.01849,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-Olive-Essential-Oil,Raw Material,Ingredient,0.001,28.27,0.02827,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-Polysorbate-20,Raw Material,Ingredient,0.0035,13.2,0.0462,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,38.5,0.0385,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.0005,70.95,0.03548,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,73.48,0.07348,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.03,4.03,0.12086,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,LABL-TA-3.75x4.75-Yoga-Mat-Spray-4oz,Packaging,Label,1,0.41,0.41,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B08KFGYSD7,TA-Yoga-Mat-Spray-4oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B00U31XAF8,TH-Black-Tea-4oz,PCH-5oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.19,0.1895,Active,
B00U31XAF8,TH-Black-Tea-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B00U31XAF8,TH-Black-Tea-4oz,RM-PWD-Black-Tea-Extract,Raw Material,Ingredient,0.11,9,0.99,Active,
B00U31XAF8,TH-Black-Tea-4oz,LABL-TH-3.5x3-Black-Tea-4oz-Back,Packaging,Label,1,0.22,0.22,Active,
B00U31XAF8,TH-Black-Tea-4oz,STCK-OL875WX,Packaging,Sticker,1,0.11,0.11,Active,
B00U31UEBQ,TH-Green-Tea-4oz,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Active,
B00U31UEBQ,TH-Green-Tea-4oz,RM-PWD-Tea-Sencha-Green-Tea-Extract,Raw Material,Ingredient,0.11,17,1.87,Active,
B00U31UEBQ,TH-Green-Tea-4oz,LABL-PS-3.75x3-Standard,Packaging,Label,1,0.08,0.082,Active,
B06XW9VFZF,TH-Jasmine-Green-Tea-4oz,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Hibernated,
B06XW9VFZF,TH-Jasmine-Green-Tea-4oz,RM-PWD-Tea-Jasmine,Raw Material,Ingredient,0.11,0,0,Hibernated,
B06XW9VFZF,TH-Jasmine-Green-Tea-4oz,LABL-TH-PRINTED-BACK,Packaging,Label,1,0.12,0.12,Hibernated,
B06XW9VFZF,TH-Jasmine-Green-Tea-4oz,STCK-OL875WX,Packaging,Sticker,1,0.11,0.11,Hibernated,
B010OITYD6,TH-Matcha-Green-Tea-2oz-Organic,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Hibernated,
B010OITYD6,TH-Matcha-Green-Tea-2oz-Organic,RM-PWD-Tea-MatchGreen,Raw Material,Ingredient,0.06,35,2.1,Hibernated,
B010OITYD6,TH-Matcha-Green-Tea-2oz-Organic,STCK-OL875WX,Packaging,Sticker,1,0.11,0.11,Hibernated,
B010OITYIQ,TH-Matcha-Green-Tea-4oz-Organic,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Hibernated,
B010OITYIQ,TH-Matcha-Green-Tea-4oz-Organic,RM-PWD-Tea-MatchGreen,Raw Material,Ingredient,0.11,35,3.85,Hibernated,
B010OITYIQ,TH-Matcha-Green-Tea-4oz-Organic,LABL-TH-PRINTED-BACK,Packaging,Label,1,0.12,0.12,Hibernated,
B07Q395X52,TH-Matcha-With-Stevia-4oz,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Hibernated,
B07Q395X52,TH-Matcha-With-Stevia-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Hibernated,
B07Q395X52,TH-Matcha-With-Stevia-4oz,RM-PWD-Tea-MatchGreen-Sweet,Raw Material,Ingredient,0.11,14.66,1.6126,Hibernated,
B08KGYJ4TL,TH-Monk-Fruit-4oz-Organic,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Active,
B08KGYJ4TL,TH-Monk-Fruit-4oz-Organic,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B08KGYJ4TL,TH-Monk-Fruit-4oz-Organic,RM-PWD-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.11,,,Active,
B08KGYJ4TL,TH-Monk-Fruit-4oz-Organic,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B06XW84324,TH-Pu-Erh-Tea-4oz,PCH-4oz-TH-New-Preprinted,Packaging,container/Pouch,1,0.15,0.15,Active,
B06XW84324,TH-Pu-Erh-Tea-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B06XW84324,TH-Pu-Erh-Tea-4oz,RM-PWD-Pu-erh-Tea,Raw Material,Ingredient,0.11,24,2.64,Active,
B06XW84324,TH-Pu-Erh-Tea-4oz,LABL-PS-3.75x3-Standard,Packaging,Label,1,0.08,0.082,Active,
B01N64M32B,PS-Sucralose-100g,PCH-4oz-PS-Stndup-Matt,Packaging,container/Pouch,1,0.17,0.165,Hibernated,
B01N64M32B,PS-Sucralose-100g,RM-PWD-Sucralose,Raw Material,Ingredient,0.1,,,Hibernated,
B01N2HMSQK,PS-Sucralose-50g,PCH-4oz-PS-Stndup-Matt,Packaging,container/Pouch,1,0.17,0.165,Hibernated,
B01N2HMSQK,PS-Sucralose-50g,RM-PWD-Sucralose,Raw Material,Ingredient,0.05,,,Hibernated,
B00LFTBDLU,TC-Thermachill-Roll-On-3oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B00LFTBDLU,TC-Thermachill-Roll-On-3oz,WHC-thermachill-single,Raw Material,Turnkey FG,1,,,Hibernated,
B01BMHEFM8,TC-Thermachill-Spray-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B01BMHEFM8,TC-Thermachill-Spray-4oz,WHC-thermachill-single,Raw Material,Turnkey FG,1,,,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,BTL-2oz-Amber-G066,Packaging,Container/Pouch,1,,,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.06,73.48,4.4088,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,LABL-Tea-Tree-Oil-2oz-Wrap,Packaging,Label,1,,,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,M168-Shrink-Band-50x27,Packaging,Safety Shrink Band,1,,,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,CAP-TA-2oz-Black-L071,Packaging,Top Cover,1,0.07,0.07,Hibernated,
B01GKHN17K,TA-Acne-Tea-Tree-Oil-2oz,DRP-TA-2oz-Black-M032,Packaging,Top Cover,1,,,Hibernated,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,TA-Milia-Treatment-0.5oz-DS,Raw Material,Turnkey FG,2,2.55,5.1,Active,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,0,0.01,0,Active,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,2,0.03,0.06462,Active,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,0,0.19,0,Active,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,Packaging,CM Packaging-Label,2,0.29,0.58625,Active,
B0C875HCLJ,TA-acne-milia-spot-treatment-pk2,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,0,0.08,0,Active,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,TA-acne-milia-spot-treatment-0.5oz-FBM,isKU,isKU,1,,,Hibernated,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,TA-Milia-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.55,2.55,Hibernated,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,1,0.01,0.01422,Hibernated,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,Packaging,Label,1,0.29,0.29313,Hibernated,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,1,0.08,0.082,Hibernated,
B0CDGQWBSL,TA-acne-milia-spot-treatment-0.5oz-FBM,PCH-4oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.24,0.24,Hibernated,
B0C8T9RG6B,StandMore-Portable-Standing-Desk,StandMore-Portable-Standing-Desk,Raw Material,Turnkey FG,1,70,70,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,BTL-4oz-Cosmo-White-20-410,Raw Material,Ingredient,3,0.24,0.72,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,CLEARECOBAG-6X8,Packaging,Container/Pouch,1,0.06,0.05573,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,LABL-AY-3.75x4.75-Body-Spray-4oz,Packaging,Top Cover,3,0.1,0.303,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,M1006CL-Dome-Shrink-Band 66X175,Packaging,Eco Bags,3,0.09,0.27359,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-Aloe-Vera-Juice,Packaging,Label,0.03431,1.15,0.03933,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-PURIFIED-WATER,Raw Material,Ingredient,0.2424,0.26,0.06404,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-ISO-ALCOHOL-99,Raw Material,Ingredient,0.02402,0.73,0.01755,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-MENTHOL,Raw Material,Ingredient,0.00141,31.66,0.04463,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-Polysorbate-20,Raw Material,Ingredient,0.00563,13.2,0.07425,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00009,15.88,0.00143,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,0.00708,11.13,0.07882,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00188,38.5,0.07219,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00188,70.95,0.13303,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00188,73.48,0.13778,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.03431,4.03,0.1382,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Safety Shrink Band,3,0.33,0.99876,Active,
B0CFF17X29,AY-Acne-Body-Spray-4oz-3pack,AY-Acne-Body-Spray-4oz-3pack,iSKU,iSKU,1,,,Active,
B0CFTXNZJZ,WHYZ-MyoInositol-Powder-8oz,WHYZ-Myo-Ino-Powder-8oz,iSKU,iSKU,1,,,Active,
B0CFTXNZJZ,WHYZ-MyoInositol-Powder-8oz,RM-PWD-MyoInositol,Raw Material,Ingredient,0.227,21.85,4.95995,Active,
B0CFTXNZJZ,WHYZ-MyoInositol-Powder-8oz,LABL-WHYZ-4x6-Myo-Inositol-8oz,Packaging,Label,1,0.17,0.17325,Active,
B0CFTXNZJZ,WHYZ-MyoInositol-Powder-8oz,PCH-8oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.23,0.23,Active,
B0CFV11R7N,NS-Premium-Stevia-Powder-4oz,PCH-4oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0CFV11R7N,NS-Premium-Stevia-Powder-4oz,LABL-NS-3.75x3-Stevia-Powder-4oz-Front,Packaging,Label,0,0.12,0,Active,
B0CFV11R7N,NS-Premium-Stevia-Powder-4oz,LABL-NS-3.75x3-Stevia-Powder-4oz-Back,Packaging,Label,0,0.12,0,Active,
B0CFV11R7N,NS-Premium-Stevia-Powder-4oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.113,44,4.972,Active,
B0CFV11R7N,NS-Premium-Stevia-Powder-4oz,NS-Premium-Stevia-Powder-4oz,iSKU,iSKU,1,,,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,BTL-24-410-Cylinder-Round-8oz-White,Packaging,Container/Pouch,1,0.09,0.08849,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00017,21.38,0.00364,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00017,15.88,0.0027,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.02273,44,1.00012,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,LABL-WHYZ-6.125x5-Liquid-Stevia-Drops-8oz,Packaging,Label,1,0.28,0.28,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,Safetry-Shrink-Dome-M1421CL-8oz,Packaging,Safety Shrink Band,0,0.11,0,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,CAP-24-410-Drip-Tip,Packaging,Top Cover,1,0.04,0.0365,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,WHYZ-Stevia-Liquid-Drops-8oz,iSKU,iSKU,1,,,Active,
B0CGLMBNDZ,WHYZ-Stevia-Liquid-Drops-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.21352,0.26,0.05641,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,TA-Milia-Spot-Treatment-0.5oz,iSKU,iSKU,1,,,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,0,0.01,0,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,1,0.19,0.19,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,Packaging,Label,1,0.29,0.29313,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,1,0.08,0.082,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,WL-Acne-Patches,White Label,White Label,1,0.29,0.2905,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,LABL-TA-3.75x3-Milia-Patches,Packaging,Label,1,0.12,0.119,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,TA-Pimple-Tool-Kit,Raw Material,Raw Material,1,1.71,1.705,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,PCH-8oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.23,0.23,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,LABL-TA-4.75x4.75-Milia-Kit-Bundle,Packaging,Label,1,0.19,0.1925,Active,
B0CHK4JF89,TA-MiliaSpot-ToolKit-Patches-BDL,TA-MiliaSpot-ToolKit-Patches-BDL,iSKU,iSKU,1,,,Active,
B0CL9SZQPV,WHYZ-Tongkat-Ali-Powder-4oz,WHYZ-Tongkat-Ali-Powder-4oz,iSKU,iSKU,1,,,Active,
B0CL9SZQPV,WHYZ-Tongkat-Ali-Powder-4oz,RM-PWD-Longjack-200:1,Raw Material,Ingredient,0.113,25,2.825,Active,
B0CL9SZQPV,WHYZ-Tongkat-Ali-Powder-4oz,LABL-WHYZ-4x6-Tongkat-Ali-Powder-4oz,Packaging,Label,1,0.24,0.24063,Active,
B0CL9SZQPV,WHYZ-Tongkat-Ali-Powder-4oz,PCH-5oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-Polysorbate-20,Raw Material,Ingredient,0.00187,13.2,0.02468,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,LABL-TA-3.75x4.75-Body-Spray-4oz,Packaging,Label,1,0.16,0.1614,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.01141,4.03,0.04597,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-Aloe-Vera-Juice,Raw Material,Ingredient,0.01141,1.15,0.01308,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00062,73.48,0.04556,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00062,38.5,0.02387,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00062,70.95,0.04399,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,0.00236,11.13,0.02627,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-MENTHOL,Raw Material,Ingredient,0.00047,31.66,0.01488,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00003,15.88,0.00048,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-ISO-ALCOHOL-99,Raw Material,Ingredient,0.00799,0.73,0.00584,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.0806,0.26,0.02129,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,TA-Acne-Body-Spray-4oz,iSKU,iSKU,1,,,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,PCH-8oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.23,0.23,Active,
B0CP838DW7,TA-Acne-Body-Spray-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B0165YIFM4,TA-Hair-Savior-60,LABL-TA-7.5x3-Hair-Savior-60-caps,Packaging,Label,1,1.43,1.43,Active,
B0165YIFM4,TA-Hair-Savior-60,TA-Hair-Savior-60-Norax,Raw Material,Turnkey FG,1,5.05,5.05,Active,
B0165YIFM4,TA-Hair-Savior-60,WL-Hair-Savior-60-Norax,Raw Material,White Label,0,4.76,0,Active,
B0165YIFM4,TA-Hair-Savior-60,TA-Hair-Savior-60,iSKU,iSKU,1,,,Active,
B0CS6SCC13,TA-Acne-Scar-Cream-RE-Launch,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B0CS6SCC13,TA-Acne-Scar-Cream-RE-Launch,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B0CS6SCC13,TA-Acne-Scar-Cream-RE-Launch,WL-Scar-Cream-2oz-Shay,Raw Material,Ingredient,1,1.64,1.64,Active,
B0CS6SCC13,TA-Acne-Scar-Cream-RE-Launch,TA-Acne-Scar-Cream-2oz-NEW,iSKU,iSKU,1,,,Active,
B0CS6SCC13,TA-Acne-Scar-Cream-RE-Launch,LABL-1.25x7.125-Scar-Cream-Side-Shay,Packaging,Label,1,,,Active,
B0CSPC847D,TA-Acne-Body-Wash-8oz-NEW,WL-Body-Wash-8oz-Shay,White Label,White Label,1,3.27,3.26512,Active,
B0CSPC847D,TA-Acne-Body-Wash-8oz-NEW,Safetry-Shrink-Dome-M1421CL-8oz,Packaging,Safety Shrink Band,1,0.11,0.11436,Active,
B0CSPC847D,TA-Acne-Body-Wash-8oz-NEW,TA-Acne-Body-Wash-8oz-NEW,iSKU,iSKU,1,,,Active,
B0CSPC847D,TA-Acne-Body-Wash-8oz-NEW,LABL-TA-5.75x4.75-Acne-Exfo-Body-Wash-8oz,Packaging,Label,1,0.24,0.24,Active,
B0CSNN469G,TA-Crepey-Skin-Treatment-2pack,WL-Crepey-Lotion-8oz-HS,White Label,White Label,2,2.4,4.8,Active,
B0CSNN469G,TA-Crepey-Skin-Treatment-2pack,CLEARECOBAG-10.5X14,Packaging,Eco Bags,1,0.08,0.08,Active,
B0CSNN469G,TA-Crepey-Skin-Treatment-2pack,TA-Crepey-Skin-Treatment-2pack,iSKU,iSKU,1,,,Active,
B0CSNN469G,TA-Crepey-Skin-Treatment-2pack,LABL-11.3125x1.625-Crepey-Skin-Cream-Side,Packaging,Label,2,0.13,0.25,Active,
B0CSSZFCB8,TA-Rough-Bumpy-Skin-Lotion,WL-Crepey-Lotion-8oz-HS,Raw Material,White Label,1,2.4,2.4,Active,
B0CSSZFCB8,TA-Rough-Bumpy-Skin-Lotion,M879CL-Dome-Shrink-Band 77X240,Packaging,Safety Shrink Band,1,0.1,0.1,Active,
B0CSSZFCB8,TA-Rough-Bumpy-Skin-Lotion,LABL-TA-11.313x1.625-Rough-and-Bumpy-Skin-Lotion-8oz,Packaging,Label,1,0.25,0.25,Active,
