,,,,,,Powder COAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURCHASE ORDER DETAILS,,,,,,,,,,,,,DELIVERY DETAILS,,,,,,,,,,,,,COA DETAILS,,,PRICING DETAILS,,,,,,,,,PAYMENT DETAILS,,,,,,,,,,,,,,,REMARKS,,,,,,
DATE ISSUED,REFERENCE,PO #,ASIN,BOM ID,DESCRIPTION,ITEM STATUS/NOTES,CATEGORY,PRODUCT,QTY,UOM,SUPPIER,STATUS,ESTIMATED MFG COMPLETION DATE,ESTIMATED MFG LEAD TIME (DAYS),ESTIMATED SHIPPING LEAD TIME (DAYS),ESTIMATED ARRIVAL DATE,CURRENT EXPECTED ARRIVAL DATE,ACTUAL MFG COMPLETION DATE,ACTUAL MFG LEAD TIME (DAYS),ACTUAL SHIPPING LEAD TIME (DAYS),ACTUAL ARRIVAL DATE,MFG LEAD TIME VARIANCE,SHIPPING LEAD TIME VARIANCE,SHIP TO,CONFIDENTIAL FOR NOVAEO ONLY,COA FOR CUSTOMERS,MFG DATE,EXPIRY DATE,UNIT PRICE,AMOUNT,FREIGHT,DUTY/TAXES,OTHER CHARGES,TOTAL AMOUNT,Landed Cost/unit,PAYMENT TERM,FREIGHT TERM,INVOICE NO.,DOWN PAYMENT,DP DUE DATE,DP DATE PAID,BALANCE AMOUNT,BALANCE DUE DATE,BALANCE PAID DATE,Withn MFG SLA,Within Shipping SLA,Agreed SLA,Delivery TL,Within XSLA,Year,Month,Week,FINDINGS,Type,ASIN,ISKU/BOM,QTY,UOM,Status
2/17/2023,,343448,,LABL-AY-3.75x4.75-Day-Night-Acne-Kit-Back,,,,,500,pcs,Xymo Print,CHECKED IN,2/25/2023,9,2,2/27/2023,03/01/23,2/28/2023,11,1,03/01/23,2,-1,Tampa,,,,,$0.30 ,$150.00 ,,,,$150.00 ,$0.30 ,NET30 after Shipdate,,,,,,,,,No,Yes,10,12,0,2023,Feb,7,UPS TN 1Z300RV90394610052,Label,,LABL-AY-3.75x4.75-Day-Night-Acne-Kit-Back,500,pcs,
2/17/2023,,343448,,LABL-AY-3.75x4.75-Day-Night-Acne-Kit-Front,,,,,500,pcs,Xymo Print,CHECKED IN,2/25/2023,9,2,2/27/2023,03/01/23,2/28/2023,11,1,03/01/23,2,-1,Tampa,,,,,$0.30 ,$150.00 ,,,,$150.00 ,$0.30 ,NET30 after Shipdate,,,,,,,,,No,Yes,10,12,0,2023,Feb,7,UPS TN 1Z300RV90394610052,Label,,LABL-AY-3.75x4.75-Day-Night-Acne-Kit-Front,500,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-OG-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-OG-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Caramel-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Caramel-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Toffee-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Toffee-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Chocolate-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Chocolate-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Vanilla-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Vanilla-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-6x5-Monk-Fruit-Liquid-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,,,LABL-NS-6x5-Monk-Fruit-Liquid-US-2oz,550,pcs,
2/17/2023,,3061,,LABL-NS-Shrink-Sleeve-Monk-Fruit-Extract-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,04/12/23,54,6,4/18/2023,4/17/2023,04/12/23,54,6,4/18/2023,0,0,Tampa,,,,,$0.16 ,$88.00 ,,,,$88.00 ,$0.16 ,CBS,,,,,,,,,,,60,60,1,2023,Feb,7,FedEX TN 396942576552,Label,,LABL-NS-Shrink-Sleeve-Monk-Fruit-Extract-US-2oz,550,pcs,
2/17/2023,,3060,,RM-PWD-Organic-Stevia-TSG90,,,,,400,kg,Haigen,CHECKED IN,2/21/2023,4,10,03/03/23,03/02/23,2/20/2023,3,10,03/02/23,-1,0,Tampa,22210102601,22210102601,10/26/2022,10/25/2024,$26.50 ,"$10,600.00 ",$498.00 ,,,"$11,098.00 ",$27.75 ,NET90,,23NK10L0220Y2114,,,,"$10,600.00 ",4/20/2023,4/20/2023,Yes,,14,13,1,2023,Feb,7,ROAD RUNNER TN 531723971,Ingredient,,RM-PWD-Organic-Stevia-TSG90,400,kg,
2/22/2023,,344584,,LABL-AY-Acne-Face-Spray-4oz,,,,,500,pcs,Xymo Print,CHECKED IN,03/02/23,9,2,03/04/23,2/28/2023,2/26/2023,4,2,2/28/2023,-5,0,Tampa,,,,,$0.41 ,$205.00 ,,,,$205.00 ,$0.41 ,NET30 after Shipdate,,,,,,,,,Yes,No,10,6,1,2023,Feb,8,UPS TN 1Z300RV90394610052,Label,,LABL-AY-Acne-Face-Spray-4oz,500,pcs,
2/22/2023,,130719,,LABL-TH-3.5x3-Black-Tea-4oz-Front,,"[3.000""h x 3.500""w] #1370",,,"2,000",pcs,Wizard Labels,CHECKED IN,2/27/2023,5,3,03/01/23,03/01/23,2/28/2023,6,2,03/02/23,1,-1,Tampa,,,,,$0.16 ,$320.00 ,,,,$320.00 ,$0.16 ,CBS,,,,,,,,,No,Yes,8,8,0,2023,Feb,8,UPS TN 1ZE02E120359480373,,,LABL-TH-3.5x3-Black-Tea-4oz-Front,"2,000",pcs,
2/22/2023,,3063,,RM-PURIFIED-WATER,,,,,800,gal,Puritan Springs,CHECKED IN,03/02/23,8,6,03/08/23,03/09/23,03/01/23,7,8,03/09/23,-1,2,Tampa,,,,,$1.29 ,"$1,032.00 ",,,,"$1,032.00 ",$1.29 ,NET45,,,,,,,,,Yes,No,14,15,0,2023,Feb,8,,Ingredient,,RM-PURIFIED-WATER,800,gal,
2/22/2023,,3062,,WL-Four-In-One-4oz-PLSF,,"Product #916
Prepay and add;
05/02 OOS for sulfur mud; Marvin to provide annual projection of sulphur based creams
06/22 Receipt of sulfur mud RM
07/18 Tentative fill date is 07/21
09/01 Partially completed batch at 527 units; requested for immediate delivery
09/04 Awaiting release of advance payment
09/14 Shipping fee for 527 units paid via credit card
11/16 Sulfur mud issue; alternative material (using dead sea raws) scheduled for testing
11/29 Approval of dead sea mud alternative
01/10 On-going pulling of RMs for production
01/23 Awaiting arrival of RMs
02/07 2,612 units ready for release",,,"1,426",pcs,PLSF,CHECKED IN,06/01/23,99,47,7/18/2023,2/16/2024,8/31/2023,190,167,2/14/2024,91,120,Tampa,FT230141A,,,,$4.05 ,"$5,775.30 ",,,,"$5,775.30 ",$4.05 ,Due Upon Reciept,,20790,,,,"$2,134.35 ",08/31/23,08/31/23,No,No,146,357,0,2023,Feb,8,05/01 Awaiting firm production schedule & lead-time,White Label,,WL-Four-In-One-4oz-PLSF,"1,426",pcs,
2/22/2023,,316601,,CLEARECOBAG-6X8,,,,,"10,000",pcs,EcoEnclose,CHECKED IN,2/25/2023,4,4,03/02/23,03/02/23,2/27/2023,5,3,03/02/23,1,-1,Tampa,,,,,$0.06 ,$600.00 ,$53.00 ,,,$653.00 ,$0.07 ,NET30,,,,,,,,,No,Yes,8,8,1,2023,Feb,8,UPS TN 1Z6E02930396805254,Eco Bags,,CLEARECOBAG-6X8,"10,000",pcs,
2/23/2023,,130719,,LABL-TA-3.75x4.75-Body-Spray-4oz,,"[3.750""h x 4.750""w] #1288",,,"10,000",pcs,Wizard Labels,CHECKED IN,2/28/2023,5,3,03/02/23,03/04/23,2/28/2023,5,2,03/02/23,0,-1,Tampa,,,,,$0.12 ,"$1,200.00 ",,,,"$1,200.00 ",$0.12 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2023,Feb,8,UPS TN 1ZE02E120359480373,Label,,LABL-TA-3.75x4.75-Body-Spray-4oz,"10,000",pcs,
03/02/23,,3064,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,,,,800,kg,Haigen,CHECKED IN,03/06/23,4,10,3/16/2023,03/09/23,03/02/23,0,7,03/09/23,-4,-3,Tampa,22210102601,22210102601,10/26/2022,10/25/2024,$77.00 ,"$61,600.00 ",$769.76 ,,,"$62,369.76 ",$77.96 ,NET60,,,,,,,,,Yes,Yes,14,7,1,2023,Mar,9,ROAD RUNNER TN 556823532,Ingredient,,RM-PWD-Organic-Monk-Fruit-Extract-10%,800,kg,
03/03/23,,YSC20230302,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,,"05/04 Actual count is 9,800",,,"9,800",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,05/10/23,04/06/23,34,25,05/01/23,6,-15,Tampa,,,,,$0.13 ,"$1,225.00 ",,,,"$1,225.00 ",$0.13 ,CBS,,,,,,,,,No,Yes,68,59,1,2023,Mar,9,UPS TN 1Z0E47050309880575; ETA Tampa WHS May 1,Container/Pouch,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,"9,800",pcs,
03/03/23,,YSC20230302,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,,Air Express 1400 PER CTN,,,"1,400",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,04/07/23,04/01/23,29,6,04/07/23,1,-34,Tampa,,,,,$0.13 ,$175.00 ,,,,$175.00 ,$0.13 ,CBS,,,,,,,,,No,Yes,68,35,1,2023,Mar,9,DHL TN 3082253672,Container/Pouch,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,"1,400",pcs,
03/03/23,,YSC20230302,,PCH-5oz-NAT-OrganicMonkfruit-Preprinted,,"05/04 Actual count is 9,800",,,"9,800",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,05/10/23,04/06/23,34,25,05/01/23,6,-15,Tampa,,,,,$0.13 ,"$1,225.00 ",,,,"$1,225.00 ",$0.13 ,CBS,,,,,,,,,No,Yes,68,59,1,2023,Mar,9,UPS TN 1Z0E47050309880575; ETA Tampa WHS May 1,Container/Pouch,,PCH-5oz-NAT-OrganicMonkfruit-Preprinted,"9,800",pcs,
03/03/23,,YSC20230302,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,,Air Express 1400 PER CTN,,,"1,400",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,04/07/23,04/01/23,29,6,04/07/23,1,-34,Tampa,,,,,$0.13 ,$175.00 ,,,,$175.00 ,$0.13 ,CBS,,,,,,,,,No,Yes,68,35,1,2023,Mar,9,DHL TN 3082253672,Container/Pouch,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,"1,400",pcs,
03/03/23,,YSC20230302,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,,"05/04 Actual count is 9,800",,,"10,000",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,05/10/23,04/06/23,34,25,05/01/23,6,-15,Tampa,,,,,$0.13 ,"$1,250.00 ",,,,"$1,250.00 ",$0.13 ,CBS,,,,,,,,,No,Yes,68,59,1,2023,Mar,9,UPS TN 1Z0E47050309880575; ETA Tampa WHS May 1,Container/Pouch,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,"10,000",pcs,
03/03/23,,YSC20230302,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,,Air Express 1400 PER CTN,,,"1,400",pcs,Yason Pack,CHECKED IN,3/31/2023,28,40,05/10/23,04/07/23,04/01/23,29,6,04/07/23,1,-34,Tampa,,,,,$0.13 ,$175.00 ,,,,$175.00 ,$0.13 ,CBS,,,,,,,,,No,Yes,68,35,1,2023,Mar,9,DHL TN 3082253672,Container/Pouch,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,"1,400",pcs,
03/06/23,,10203245501038254),,CAP-24-410-Drip-Tip,,,,,"20,000",pcs,Zhejiang,CHECKED IN,3/26/2023,21,30,4/25/2023,4/25/2023,04/01/23,26,25,4/26/2023,5,-5,Tampa,,,,,$0.03 ,$600.00 ,,,,$600.00 ,$0.03 ,CBS,,,,,,,,,No,Yes,51,51,0,2023,Mar,10,UPS TN 1Z2394Y50399339160,Top Cover,,CAP-24-410-Drip-Tip,"20,000",pcs,
03/06/23,,131185,,LABL-TA-3.75x3-Milia-Patches-5pack,,"[3.000""h x 3.750""w] #1366",,,"2,000",pcs,Wizard Labels,CHECKED IN,3/15/2023,5,3,3/17/2023,3/15/2023,03/12/23,6,3,3/15/2023,-3,0,Tampa,,,,,$0.14 ,$280.00 ,,,,$280.00 ,$0.14 ,CBS,,,,,,,,,No,No,8,9,0,2023,Mar,10,UPS TN 1ZE02E120159536101,Label,,LABL-TA-3.75x3-Milia-Patches-5pack,"2,000",pcs,
03/06/23,,3066,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,,,,200,kg,Haigen,CHECKED IN,03/10/23,4,10,3/20/2023,3/25/2023,03/12/23,6,10,3/22/2023,2,0,Tampa,22310022702,22310022702,2/27/2023,2/26/2025,$78.00 ,"$15,600.00 ",$498.00 ,,,"$16,098.00 ",$80.49 ,NET60,,23NK10A0307Y2128,,,,"$15,600.00 ",4/22/2023,4/22/2023,No,,14,16,0,2023,Mar,10,,Ingredient,,RM-PWD-Organic-Monk-Fruit-Extract-10%,200,kg,
03/06/23,,3068,,M172-Shrink-Band-118x70,,,,,"5,000",pcs,Container and Packaging,CHECKED IN,03/12/23,7,7,3/19/2023,03/09/23,03/06/23,0,3,03/09/23,-7,-4,Tampa,,,,,$0.01 ,$70.00 ,$14.46 ,,,$84.46 ,$0.02 ,NET45,,,,,,,,,Yes,Yes,14,3,1,2023,Mar,10,,Safety Shrink Band,,M172-Shrink-Band-118x70,"5,000",pcs,
3/14/2023,,3070,,Xymo Print Organic Monk Fruit Sticker Labels (3 SKUs),,10078142,,,"6,000",pcs,Xymo Print,CHECKED IN,3/22/2023,9,2,3/24/2023,3/22/2023,3/20/2023,6,2,3/22/2023,-3,0,Tampa,,,,,$0.10 ,$582.00 ,,,,$582.00 ,$0.10 ,NET30 after Shipdate,,,,,,,,,Yes,No,10,8,1,2023,Mar,11,UPS TN 1Z300RV90394763718,,,Xymo Print Organic Monk Fruit Sticker Labels (3 SKUs),"6,000",pcs,
3/15/2023,,131467,,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,,"[3.750""h x 4.750""w]#1247",,,1000,pcs,Wizard Labels,CHECKED IN,3/20/2023,5,3,3/22/2023,3/22/2023,3/20/2023,5,2,3/22/2023,0,-1,Tampa,,,,,$0.26 ,$260.00 ,,,,$260.00 ,$0.26 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2023,Mar,11,UPS TN 1ZE02E120359693634,Label,,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,"1,000",pcs,
3/15/2023,,131467,,LABL-WHYZ-4x6-Monk-Fruit-Ext-5oz,,"[6x4""#1322]",,,"2,500",pcs,Wizard Labels,CHECKED IN,3/20/2023,5,3,3/22/2023,3/22/2023,3/20/2023,5,2,3/22/2023,0,-1,Tampa,,,,,$0.17 ,$425.00 ,,,,$425.00 ,$0.17 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2023,Mar,11,UPS TN 1ZE02E120359693634,Label,,LABL-WHYZ-4x6-Monk-Fruit-Ext-5oz,"2,500",pcs,
3/15/2023,,131467,,LABL-WHYZ-4x6-Shilajit-50g,,,,,"1,000",pcs,Wizard Labels,CHECKED IN,3/20/2023,5,3,3/22/2023,3/22/2023,3/20/2023,5,2,3/22/2023,0,-1,Tampa,,,,,$0.17 ,$170.00 ,,,,$170.00 ,$0.17 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2023,Mar,11,UPS TN 1ZE02E120359693634,Label,,LABL-WHYZ-4x6-Shilajit-50g,"1,000",pcs,
3/15/2023,,131467,,LABL-PS-3.75x3-Black-Tea-Iced-4oz,,"[3.000""h x 3.500""w]#1370 (this label is for TeakiHut Black Tea)
05/11 Formerly LABL-PS-3.75x3-Black-Tea-4oz; new BOM ID is LABL-PS-3.75x3-Black-Tea-Iced-4oz",,,"1,000",pcs,Wizard Labels,CHECKED IN,3/20/2023,5,3,3/22/2023,3/22/2023,3/20/2023,5,2,3/22/2023,0,-1,Tampa,,,,,$0.21 ,$210.00 ,,,,$210.00 ,$0.21 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2023,Mar,11,UPS TN 1ZE02E120359693634,Label,,LABL-PS-3.75x3-Black-Tea-Iced-4oz,"1,000",pcs,
3/15/2023,,123155,,PCH-8oz-Stndup-WH-Matt,,,,,"6,000",pcs,Sav on Bags,CHECKED IN,3/17/2023,3,6,3/23/2023,3/22/2023,3/20/2023,5,2,3/22/2023,2,-4,Tampa,,,,,$0.23 ,"$1,380.00 ",,,,"$1,380.00 ",$0.23 ,CBS,,,,,,,,,No,Yes,8,7,1,2023,Mar,11,UPS TN 1Z6777680348424661,Container/Pouch,,PCH-8oz-Stndup-WH-Matt,"6,000",pcs,
3/15/2023,,1617007,,M1109CL-Safety-Shrink-Band-100x38mm,,,,,"10,000",pcs,Container and Packaging,CHECKED IN,3/21/2023,7,7,3/28/2023,3/24/2023,3/24/2023,9,0,3/24/2023,2,-7,Tampa,,,,,$0.03 ,$300.00 ,,,,$300.00 ,$0.03 ,NET45,,,,,,,,,No,Yes,14,9,1,2023,Mar,11,UPS TN 1Z8164390396020004,Safety Shrink Band,,M1109CL-Safety-Shrink-Band-100x38mm,"10,000",pcs,
3/16/2023,,131530,,LABL-PS-3.75x2.875-Shrink-Sleeve-Liquid-Monk-Fruit-2oz,,"[2.875""h x 3.750""w] #1287",,,"2,000",pcs,Wizard Labels,CHECKED IN,3/21/2023,5,3,3/23/2023,3/23/2023,3/20/2023,4,3,3/23/2023,-1,0,Tampa,,,,,$0.14 ,$280.00 ,,,,$280.00 ,$0.14 ,CBS,,,,,,,,,Yes,No,8,7,1,2023,Mar,11,,Label,,LABL-PS-3.75x2.875-Shrink-Sleeve-Liquid-Monk-Fruit-2oz,"2,000",pcs,
3/17/2023,,3067,,RM-PWD-L-Citrulline-Malate-2:1,,,,,200,kg,JHD CORP,CHECKED IN,3/25/2023,9,10,04/04/23,3/24/2023,3/17/2023,0,7,3/24/2023,-8,-3,Tampa,C610202210204,C610202210204,10/04/22,10/04/24,$12.50 ,"$2,500.00 ",$349.94 ,,,"$2,849.94 ",$14.25 ,NET30,,,,,,,,,Yes,Yes,19,7,1,2023,Mar,11,RoadRunner 557024635,Ingredient,,RM-PWD-L-Citrulline-Malate-2:1,200,kg,
3/22/2023,,3072,,Scoop-.625cc,,,,,"10,000",pcs,National Measure,CHECKED IN,3/27/2023,5,6,04/02/23,04/10/23,3/25/2023,3,16,04/10/23,-2,10,Tampa,,,,,$0.08 ,$800.00 ,,,,$800.00 ,$0.08 ,CBS,,1838 / 1966,,,,"$1,089.74 ",09/07/23,09/07/23,Yes,No,11,19,0,2023,Mar,12,UPS TN 1Z5683930377734466,Scoop,,Scoop-.625cc,"10,000",pcs,
3/22/2023,,3071,,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,,,,,25,lbs,Lebermuth,CHECKED IN,3/31/2023,9,8,04/08/23,04/06/23,3/25/2023,3,12,04/06/23,-6,4,Tampa,,,,,$35.75 ,$893.75 ,,,,$893.75 ,$35.75 ,NET30,,,,,,,,,Yes,No,17,15,1,2023,Mar,12,FedEx TN 592833843470,Ingredient,,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,25,lbs,
3/22/2023,,3071,,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,,,,,25,lbs,Lebermuth,CHECKED IN,3/31/2023,9,8,04/08/23,04/06/23,3/25/2023,3,12,04/06/23,-6,4,Tampa,,,,,$35.10 ,$877.50 ,,,,$877.50 ,$35.10 ,NET30,,,,,,,,,Yes,No,17,15,1,2023,Mar,12,FedEx TN 592833843470,Ingredient,,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,25,lbs,
3/22/2023,,3071,,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,,,,,30,lbs,Lebermuth,CHECKED IN,3/31/2023,9,8,04/08/23,04/11/23,04/07/23,16,4,04/11/23,7,-4,Tampa,,,,,$19.25 ,$577.50 ,,,,$577.50 ,$19.25 ,NET30,,,,,,,,,No,Yes,17,20,0,2023,Mar,12,FedEx TN 608751608965,Ingredient,,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,30,lbs,
3/27/2023,,3073,,M1006CL-Dome-Shrink-Band 66X175,,,,,"5,000",pcs,Container and Packaging,CHECKED IN,04/02/23,7,7,04/09/23,04/12/23,04/07/23,11,5,04/12/23,4,-2,Tampa,,,,,$0.06 ,$290.00 ,,,,$290.00 ,$0.06 ,NET45,,,,,,,,,No,Yes,14,16,0,2023,Mar,13,UPS TN 1Z8164390395501380,Safety Shrink Band,,M1006CL-Dome-Shrink-Band 66X175,"5,000",pcs,
3/28/2023,,91554026,,LABL-TH-3.75x3-Matcha-Green-Tea-5oz-Organic-Back,,,,,550,pcs,Xymo Print,CHECKED IN,04/05/23,9,2,04/07/23,04/07/23,04/06/23,9,1,04/07/23,0,-1,Tampa,,,,,$0.30 ,$165.00 ,$15.00 ,,,$180.00 ,$0.33 ,NET30 after Shipdate,,,,,,,,,No,Yes,10,10,1,2023,Mar,13,UPS TN 1Z300RV90397951901,Label,,#REF!,550,pcs,
3/28/2023,,127595,,RM-Polysorbate-20,,,,,35,lbs,MYO,CHECKED IN,04/03/23,6,5,04/08/23,04/05/23,04/01/23,4,4,04/05/23,-2,-1,Tampa,,,,,$7.83 ,$274.05 ,,,,$274.05 ,$7.83 ,CBS,,,,,,,,,Yes,Yes,12,8,1,2023,Mar,13,UPS TN 1ZA0138R0325848147,Ingredient,,RM-Polysorbate-20,35,lbs,
3/28/2023,,3074,,Safetry-Shrink-M175-57x36,,,,,"5,000",pcs,Container and Packaging,CHECKED IN,04/03/23,7,7,04/10/23,04/03/23,3/30/2023,2,4,04/03/23,-5,-3,Tampa,,,,,$0.02 ,$100.00 ,$15.00 ,,,$115.00 ,$0.02 ,NET45,,1622085,,,,$114.90 ,3/28/2023,3/28/2023,Yes,Yes,14,6,1,2023,Mar,13,UPS TN 1Z765F490398262898,Safety Shrink Band,,RM-Polysorbate-20,"5,000",pcs,
3/29/2023,,132215,,LABL-TA-Cucumber-Lotion-8oz,,Cosmo,,,"2,000",pcs,Wizard Labels,CHECKED IN,04/03/23,5,3,04/05/23,04/07/23,04/05/23,7,2,04/07/23,2,-1,Tampa,,,,,$0.24 ,$480.00 ,,,,$480.00 ,$0.24 ,CBS,,,,,,,,,No,Yes,8,9,0,2023,Mar,13,UPS TN 1ZE02E120358965002,Label,,LABL-TA-Cucumber-Lotion-8oz,"2,000",pcs,
3/30/2023,,170518,,RM-Euxyl-PE-9010,,,,,9,lbs,Lotion Crafter,CHECKED IN,04/03/23,5,6,04/09/23,04/10/23,04/04/23,5,6,04/10/23,0,0,Tampa,,,,,$15.65 ,$140.85 ,$22.50 ,,,$163.35 ,$18.15 ,CBS,,,,,,,,,No,,11,11,0,2023,Mar,13,UPS TN 1ZY919490393330130,Ingredient,,RM-Euxyl-PE-9010,9,lbs,
04/04/23,,3075,,RM-PWD-Shilajith,,,,,100,kg,JHD CORP,CHECKED IN,4/13/2023,9,10,4/23/2023,4/20/2023,04/12/23,8,8,4/20/2023,-1,-2,Tampa,XLZ-221105,XLZ-221105,11/05/22,11/04/25,$28.00 ,"$2,800.00 ",,,,"$2,800.00 ",$28.00 ,NET30,,INV20230405083741-0239,,,,"$2,800.00 ",04/04/23,04/04/23,Yes,Yes,19,16,1,2023,Apr,14,ROADRUNNER PRO 557038346,Ingredient,,RM-PWD-Shilajith,100,kg,
04/05/23,,132405,,LABL-TA-3.75x4.75-Body-Spray-4oz,,"[3.750""h x 4.750""w] #1288",,,"10,000",pcs,Wizard Labels,CHECKED IN,04/10/23,5,3,04/12/23,04/12/23,04/12/23,7,1,4/13/2023,2,-2,Tampa,,,,,$0.10 ,"$1,022.20 ",,,,"$1,022.20 ",$0.10 ,CBS,,,,,,,,,No,Yes,8,8,0,2023,Apr,14,UPS TN 1ZE02E120358798603,Label,,LABL-TA-3.75x4.75-Body-Spray-4oz,"10,000",pcs,
04/05/23,,3077,,RM-PURIFIED-WATER,,,,,800,gal,Puritan Springs,CHECKED IN,4/13/2023,8,6,4/19/2023,4/17/2023,04/11/23,6,0,04/11/23,-2,-6,Tampa,,,,,$1.29 ,"$1,032.00 ",,,,"$1,032.00 ",$1.29 ,NET45,,,,,,,,,Yes,Yes,14,6,1,2023,Apr,14,ESTES PRO 066-1053581,Ingredient,,RM-PURIFIED-WATER,800,gal,
04/05/23,,3076,,BTL-4oz-Cosmo-White-24-410-HS,,B344WH,,,"10,000",pcs,Container and Packaging,CHECKED IN,04/11/23,7,7,4/18/2023,04/11/23,04/07/23,2,4,04/11/23,-5,-3,Tampa,,,,,$0.24 ,"$2,400.00 ",$585.95 ,,,"$2,985.95 ",$0.30 ,NET45,,1624808,,,,"$2,985.95 ",05/11/23,05/11/23,Yes,Yes,14,6,1,2023,Apr,14,OLD DOMINION PRO 59685355436,CM Packaging-Container,,BTL-4oz-Cosmo-White-24-410-HS,"10,000",pcs,
